year,state,district,dem,rep,tot,incumbent,prevparty,voteage_pop,voteage_m,voteage_f,race_pop,race_white,race_nonwhite,ed_pop,ed_4y,ed_no4y,age_pop,age_18_34,age_35_49,age_50_64,age_65_plus,inc_pop,inc_lt_50,inc_50_100,inc_100_plus,"Gender,Male","Gender,Female","Age,18-34","Age,35-49","Age,50-64","Age,65 and Older","Income,Less Than $50K","Income,$50-100K","Income,$100K or More","Race,White","Race,Non-White","Education,HS or less","Education,4yrDegree"
2014,DC,1,0,0,0,0,,333932,158445,175487,658893,265077,393816,463211,254672,208539,658893,186305,131272,107263,74465,277378,106661,68949,101768,-16,4,9,-5,-6,-16,11,-11,-16,-22,64,-8,0
2014,DE,1,137251,85146,231617,0,d,374667,181806,192861,935614,647533,288081,640343,195881,444462,935614,158220,175804,188816,153759,349743,147902,109829,92012,-16,4,9,-5,-6,-16,11,-11,-16,-22,57,-8,-3
2014,FL,1,54976,165086,235343,1,r,263389,133452,129937,743897,571711,172186,502782,136106,366676,743897,141972,136654,145128,116518,271005,132549,87718,50738,-16,4,9,-5,-6,-16,11,-11,-16,-22,53,-8,-4
2014,FL,10,89426,143128,232574,1,r,283777,139053,144724,758350,591441,166909,537054,156378,380676,758350,132457,147097,143384,143887,280952,135303,88697,56952,-16,4,9,-5,-6,-16,11,-11,-16,-22,40,-8,-4
2014,FL,11,90786,181508,272294,1,r,202796,98204,104592,728133,629693,98440,560802,106121,454681,728133,82245,110350,148159,239116,297719,177325,87626,32768,-16,4,9,-5,-6,-16,11,-11,-16,-22,48,-8,-4
2014,FL,12,0,1,1,1,r,218938,105537,113401,729937,642401,87536,529434,149228,380206,729937,97087,145178,151069,157114,281737,138462,82625,60650,-16,4,9,-5,-6,-16,11,-11,-16,-22,36,-8,-4
2014,FL,13,0,168172,223576,0,r,261432,127036,134396,707503,610496,97007,541077,155356,385721,707503,102973,132386,162232,167042,310672,170541,87412,52719,-16,4,9,-5,-6,-16,11,-11,-16,-22,38,-8,-4
2014,FL,14,1,0,1,1,d,318973,154123,164850,757963,474776,283187,518607,139936,378671,757963,162053,156399,139077,96569,290566,162018,79953,48595,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-4
2014,FL,15,84832,128750,213582,1,r,282388,137633,144755,724176,538561,185615,475964,124741,351223,724176,130583,136950,139225,105177,255190,128297,77031,49862,-16,4,9,-5,-6,-16,11,-11,-16,-22,45,-8,-4
2014,FL,16,105483,169126,274829,1,r,309746,148611,161135,744076,658645,85431,567986,178813,389173,744076,89231,121029,156132,223476,311660,149057,96035,66568,-16,4,9,-5,-6,-16,11,-11,-16,-22,41,-8,-3
2014,FL,17,82263,141493,223756,1,r,323555,162637,160918,725251,608499,116752,530421,101196,429225,725251,94976,120002,144293,193295,275502,159354,80244,35904,-16,4,9,-5,-6,-16,11,-11,-16,-22,41,-8,-3
2014,FL,18,151478,101896,253374,1,d,267365,128603,138762,731704,591226,140478,546401,149814,396587,731704,99273,134647,156845,177066,292179,138326,89428,64425,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-3
2014,FL,19,80824,159354,246861,0,r,357725,172121,185604,753542,652444,101098,572268,179198,393070,753542,98267,120683,154614,220177,303652,144801,94075,64776,-16,4,9,-5,-6,-16,11,-11,-16,-22,40,-8,-3
2014,FL,2,126096,123262,249780,0,r,300530,152202,148328,711296,493170,218126,468036,125283,342753,711296,141796,131587,135822,103379,262789,147467,70679,44643,-16,4,9,-5,-6,-16,11,-11,-16,-22,63,-8,-3
2014,FL,20,128498,28968,157466,1,d,282637,137296,145341,745656,307618,438038,500358,89795,410563,745656,146409,146025,140015,104708,244629,152702,66493,25434,-16,4,9,-5,-6,-16,11,-11,-16,-22,62,-8,-5
2014,FL,21,153395,0,153970,1,d,249378,120062,129316,742664,579711,162953,527982,185787,342195,742664,101256,136944,140918,172588,275199,121234,83578,70387,-16,4,9,-5,-6,-16,11,-11,-16,-22,41,-8,-3
2014,FL,22,125404,90685,216096,1,d,321226,161786,159440,731165,585590,145575,553956,208827,345129,731165,124445,143330,154614,156483,307349,143942,84093,79314,-16,4,9,-5,-6,-16,11,-11,-16,-22,42,-8,-3
2014,FL,23,103269,61519,164788,1,d,238102,115877,122225,730033,565313,164720,519367,188738,330629,730033,118567,162341,146112,119038,278160,129757,77129,71274,-16,4,9,-5,-6,-16,11,-11,-16,-22,36,-8,-3
2014,FL,24,129192,15239,149918,1,d,255917,122367,133550,741950,266289,475661,496285,100007,396278,741950,154181,155074,135423,89089,230890,143717,57066,30107,-16,4,9,-5,-6,-16,11,-11,-16,-22,59,-8,-4
2014,FL,25,0,1,1,1,r,271432,133229,138203,745358,637143,108215,515627,137014,378613,745358,126120,163328,139821,117022,223881,112730,66840,44311,-16,4,9,-5,-6,-16,11,-11,-16,-22,30,-8,-4
2014,FL,26,78306,83031,161337,1,d,221219,108535,112684,749692,646991,102701,523591,137892,385699,749692,130157,152427,152454,118445,218812,102842,67992,47978,-16,4,9,-5,-6,-16,11,-11,-16,-22,31,-8,-4
2014,FL,27,0,1,1,1,r,291727,141485,150242,760443,663711,96732,536317,156595,379722,760443,133010,168162,142116,124315,247862,135983,59843,52036,-16,4,9,-5,-6,-16,11,-11,-16,-22,30,-8,-3
2014,FL,3,73910,148691,228809,0,r,249392,124758,124634,716034,573217,142817,478377,117410,360967,716034,122934,128743,138121,122179,261176,140442,78314,42420,-16,4,9,-5,-6,-16,11,-11,-16,-22,49,-8,-3
2014,FL,4,0,177887,227253,1,r,253224,124542,128682,714880,554431,160449,493504,150741,342763,714880,143004,140625,140370,102171,272496,125545,85172,61779,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-4
2014,FL,5,112340,59237,171577,1,d,292959,138779,154180,742217,288736,453481,478867,77257,401610,742217,158884,140305,137325,85080,260285,174358,64864,21063,-16,4,9,-5,-6,-16,11,-11,-16,-22,65,-8,-5
2014,FL,6,99563,166254,265817,0,r,252570,123700,128870,736069,627765,108304,542155,147449,394706,736069,99475,129132,162608,173836,286085,146623,85244,54218,-16,4,9,-5,-6,-16,11,-11,-16,-22,48,-8,-3
2014,FL,7,73011,144474,227164,1,r,253606,124623,128983,735643,588945,146698,493138,165934,327204,735643,134961,142813,143824,103551,256554,124593,76402,55559,-16,4,9,-5,-6,-16,11,-11,-16,-22,39,-8,-4
2014,FL,8,93724,180728,274513,1,r,250449,121958,128491,715672,596149,119523,530123,143339,386784,715672,96045,124488,159888,171342,285836,149048,85909,50879,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-3
2014,FL,9,93850,74963,173878,1,d,292135,143238,148897,769993,569188,200805,500717,121549,379168,769993,146798,171276,130036,88291,245209,134005,76246,34958,-16,4,9,-5,-6,-16,11,-11,-16,-22,33,-8,-5
2014,GA,1,61175,95337,156512,0,r,340083,167740,172343,729328,454517,274811,472358,118269,354089,729328,144158,136769,131902,95698,264770,137621,80011,47138,-16,4,9,-5,-6,-16,11,-11,-16,-22,66,-8,-3
2014,GA,10,65777,130703,196480,0,r,261956,126196,135760,713570,489442,224128,457611,110786,346825,713570,109227,142992,133989,98899,243617,126756,71928,44933,-16,4,9,-5,-6,-16,11,-11,-16,-22,65,-8,-3
2014,GA,11,0,161532,161532,0,r,342318,167394,174924,725169,530232,194937,479911,186176,293735,725169,135324,156471,136840,79383,270931,101246,89056,80629,-16,4,9,-5,-6,-16,11,-11,-16,-22,52,-8,-4
2014,GA,12,75478,91336,166814,0,d,271493,133935,137558,701628,412025,289603,447891,89875,358016,701628,127577,129344,128906,92884,244477,146221,66611,31645,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-3
2014,GA,13,159445,0,159445,1,d,285052,134663,150389,741383,253307,488076,465146,122993,342153,741383,125247,166214,134651,70861,248292,119966,83092,45234,-16,4,9,-5,-6,-16,11,-11,-16,-22,66,-8,-4
2014,GA,14,0,118782,118782,1,r,358694,175791,182903,700856,596031,104825,458438,79752,378686,700856,114392,144428,130539,94751,248795,133974,76183,38638,-16,4,9,-5,-6,-16,11,-11,-16,-22,48,-8,-4
2014,GA,2,96363,66537,162900,0,d,327593,161076,166517,685342,294263,391079,440601,76942,363659,685342,127577,125548,127457,94595,245947,159202,61448,25297,-16,4,9,-5,-6,-16,11,-11,-16,-22,71,-8,-3
2014,GA,3,0,156277,156277,1,r,291612,142158,149454,725530,503728,221802,468134,114625,353509,725530,118956,145385,135312,98916,257294,129032,78317,49945,-16,4,9,-5,-6,-16,11,-11,-16,-22,64,-8,-4
2014,GA,4,161211,0,161320,0,d,287345,138284,149061,728367,228266,500101,473266,142672,330594,728367,128501,156669,141469,74242,251970,134265,76303,41402,-16,4,9,-5,-6,-16,11,-11,-16,-22,65,-8,-3
2014,GA,5,170326,0,170326,1,d,354116,170098,184018,738016,244573,493443,488762,196160,292602,738016,183104,148572,122118,77417,287587,158064,70439,59084,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-2
2014,GA,6,71486,139018,210504,1,r,331737,164117,167620,732089,518393,213696,497415,288397,209018,732089,125230,174538,140651,80113,275326,86271,79205,109850,-16,4,9,-5,-6,-16,11,-11,-16,-22,37,-8,-3
2014,GA,7,60112,113557,173669,1,r,312928,153261,159667,752996,442553,310443,484689,190541,294148,752996,129569,175763,139237,67003,242595,93623,77860,71112,-16,4,9,-5,-6,-16,11,-11,-16,-22,39,-8,-4
2014,GA,8,0,129938,130057,1,r,353841,172719,181122,705698,456101,249597,459741,93468,366273,705698,119193,137250,131117,100371,254286,152004,68037,34245,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-3
2014,GA,9,34988,146059,181047,1,r,386144,189933,196211,717371,620486,96885,482445,99944,382501,717371,108156,140173,138073,123737,251634,134237,76957,40440,-16,4,9,-5,-6,-16,11,-11,-16,-22,43,-8,-3
2014,HI,1,93390,86454,182268,0,d,244536,123357,121179,707541,131131,576410,496762,165447,331315,707541,145979,135089,130512,121155,231099,75544,77587,77968,-16,4,9,-5,-6,-16,11,-11,-16,-22,5,-8,-4
2014,HI,2,142010,33630,187435,1,d,233338,118105,115233,712020,229580,482440,477824,136892,340932,712020,133205,130624,139489,106906,219670,82724,72766,64180,-16,4,9,-5,-6,-16,11,-11,-16,-22,8,-8,-4
2014,IA,1,141145,147762,289306,0,d,369653,182718,186935,770612,704896,65716,514067,133810,380257,770612,125685,138633,153633,126918,311138,138769,110059,62310,-16,4,9,-5,-6,-16,11,-11,-16,-22,44,-8,-4
2014,IA,2,143431,129455,273329,1,d,378904,189424,189480,776785,701868,74917,516153,145675,370478,776785,132153,143258,154161,122458,308412,151293,100116,57003,-16,4,9,-5,-6,-16,11,-11,-16,-22,39,-8,-3
2014,IA,3,119109,148814,282066,0,r,355012,175043,179969,801039,722087,78952,532546,171543,361003,801039,144744,159458,152145,108317,312956,129706,104018,79232,-16,4,9,-5,-6,-16,11,-11,-16,-22,38,-8,-5
2014,IA,4,105504,169834,275633,1,r,439672,220560,219112,758690,708907,49783,499968,119398,380570,758690,117560,129077,151546,132935,308965,155313,102269,51383,-16,4,9,-5,-6,-16,11,-11,-16,-22,29,-8,-4
2014,ID,1,77277,143580,220864,1,r,382812,189829,192983,834295,777990,56305,548528,126171,422357,834295,128595,157153,158795,129721,304513,156017,98426,50070,-16,4,9,-5,-6,-16,11,-11,-16,-22,25,-8,-4
2014,ID,2,82801,131492,214293,1,r,378643,190862,187781,800169,720117,80052,496665,135351,361314,800169,145012,143750,139209,105258,287074,150702,88765,47607,-16,4,9,-5,-6,-16,11,-11,-16,-22,26,-8,-4
2014,IL,1,162268,59749,222017,1,d,269024,126961,142063,717741,294595,423146,477646,132459,345187,717741,122630,135447,143961,105059,265021,135442,77318,52261,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-3
2014,IL,10,91136,95992,187128,0,d,259290,128606,130684,711698,549483,162215,466907,205323,261584,711698,108975,145653,141947,94581,244599,82217,70896,91486,-16,4,9,-5,-6,-16,11,-11,-16,-22,27,-8,-2
2014,IL,11,93436,81335,174772,1,d,282625,137320,145305,712657,452899,259758,451249,157772,293477,712657,127476,155955,130233,69102,236716,85272,75969,75475,-16,4,9,-5,-6,-16,11,-11,-16,-22,36,-8,-3
2014,IL,12,87860,110038,209738,1,d,269281,132374,136907,701698,553900,147798,477514,100097,377417,701698,122886,133639,142745,108711,273446,147393,79569,46484,-16,4,9,-5,-6,-16,11,-11,-16,-22,65,-8,-3
2014,IL,13,86935,123337,210272,1,r,374429,182240,192189,715374,581452,133922,458137,136661,321476,715374,138583,125689,132017,107646,285134,150162,86148,48824,-16,4,9,-5,-6,-16,11,-11,-16,-22,53,-8,-3
2014,IL,14,76861,145369,222230,1,r,223339,111170,112169,725522,634856,90666,477309,187433,289876,725522,96884,160418,152733,90878,252091,67601,80477,104013,-16,4,9,-5,-6,-16,11,-11,-16,-22,28,-8,-4
2014,IL,15,55652,166274,221926,1,r,276589,139041,137548,705504,657420,48084,482304,87984,394320,705504,111352,129552,145952,122508,274400,141129,88787,44484,-16,4,9,-5,-6,-16,11,-11,-16,-22,54,-8,-4
2014,IL,16,63810,153388,217198,1,r,273071,134324,138747,699582,633351,66231,473726,103325,370401,699582,109520,131982,144646,115902,268332,122751,87665,57916,-16,4,9,-5,-6,-16,11,-11,-16,-22,40,-8,-3
2014,IL,17,110560,88785,199361,1,d,312849,154551,158298,701014,572850,128164,473419,87076,386343,701014,108953,129710,139565,120998,280965,155815,84716,40434,-16,4,9,-5,-6,-16,11,-11,-16,-22,53,-8,-4
2014,IL,18,62377,184363,246740,1,r,303284,151104,152180,710629,649094,61535,485462,155084,330378,710629,115921,134339,146620,119333,282923,119321,95088,68514,-16,4,9,-5,-6,-16,11,-11,-16,-22,39,-8,-4
2014,IL,2,160337,43799,204266,0,d,257503,120736,136767,707817,275773,432044,468390,106290,362100,707817,118157,137626,145863,97870,258513,138903,74964,44646,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-3
2014,IL,3,116764,64091,180855,1,d,256832,125680,131152,730269,560358,169911,487347,127923,359424,730269,125283,149922,141521,99695,245112,100825,79614,64673,-16,4,9,-5,-6,-16,11,-11,-16,-22,28,-8,-3
2014,IL,4,79666,22278,101944,0,d,353991,178964,175027,725616,424266,301350,457419,98772,358647,725616,166384,148319,112265,64015,223752,123055,64127,36570,-16,4,9,-5,-6,-16,11,-11,-16,-22,28,-8,-4
2014,IL,5,116364,56350,184019,1,d,250342,123039,127303,717666,585330,132336,515029,272680,242349,717666,194860,151061,122326,84881,294812,100899,88976,104937,-16,4,9,-5,-6,-16,11,-11,-16,-22,24,-8,-3
2014,IL,6,78465,160287,238752,1,r,217334,107522,109812,734700,613230,121470,503940,256131,247809,734700,105518,153185,164283,102513,265609,69258,77398,118953,-16,4,9,-5,-6,-16,11,-11,-16,-22,21,-8,-3
2014,IL,7,155110,27168,182278,1,d,319236,153151,166085,727478,243309,484169,487710,191943,295767,727478,185056,139369,122198,83693,286948,140016,73120,73812,-16,4,9,-5,-6,-16,11,-11,-16,-22,59,-8,-2
2014,IL,8,84178,66878,151056,1,d,306984,153500,153484,725320,493417,231903,489863,159450,330413,725320,138462,155696,137739,87525,253238,95885,90733,66620,-16,4,9,-5,-6,-16,11,-11,-16,-22,23,-8,-4
2014,IL,9,141000,72384,213450,1,d,207071,100654,106417,710295,514862,195433,505705,267004,238701,710295,128056,148827,140761,112944,280810,112159,79297,89354,-16,4,9,-5,-6,-16,11,-11,-16,-22,30,-8,-2
2014,IN,1,86579,51000,142293,1,d,236391,115594,120797,718064,502079,215985,482300,106250,376050,718064,117077,141656,145762,105429,265908,126642,86004,53262,-16,4,9,-5,-6,-16,11,-11,-16,-22,54,-8,-4
2014,IN,2,55590,85583,145200,1,r,382120,188198,193922,721627,624564,97063,471483,98750,372733,721627,117942,136352,140542,106025,268091,141633,88497,37961,-16,4,9,-5,-6,-16,11,-11,-16,-22,46,-8,-3
2014,IN,3,39771,97892,148793,1,r,299688,148047,151641,734384,639346,95038,476392,109332,367060,734384,120704,138721,141911,104775,278743,139102,98439,41202,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-4
2014,IN,4,47056,94998,142054,1,r,371704,185907,185797,742958,667284,75674,478535,117851,360684,742958,126571,142069,140400,105754,277447,134118,93582,49747,-16,4,9,-5,-6,-16,11,-11,-16,-22,37,-8,-3
2014,IN,5,49756,105277,161440,0,r,302000,146327,155673,743454,637700,105754,499880,219459,280421,743454,125970,155449,144246,100486,290210,112456,94385,83369,-16,4,9,-5,-6,-16,11,-11,-16,-22,46,-8,-4
2014,IN,6,45509,102187,155071,1,r,382133,188642,193491,720106,671660,48446,483388,98665,384723,720106,112379,139206,146092,116610,280605,145864,89420,45321,-16,4,9,-5,-6,-16,11,-11,-16,-22,46,-8,-3
2014,IN,7,61443,46887,112261,1,d,411554,199347,212207,756223,460140,296083,483696,105521,378175,756223,161339,146196,134018,80135,282965,174449,76346,32170,-16,4,9,-5,-6,-16,11,-11,-16,-22,61,-8,-4
2014,IN,8,61384,103344,171315,1,r,276657,137784,138873,723064,666492,56572,485565,93541,392024,723064,115290,136029,146543,114920,281213,151162,87165,42886,-16,4,9,-5,-6,-16,11,-11,-16,-22,53,-8,-3
2014,IN,9,55016,101594,163387,1,r,346422,169668,176754,736975,678125,58850,481677,121233,360444,736975,125779,140139,143008,107360,277557,137774,91292,48491,-16,4,9,-5,-6,-16,11,-11,-16,-22,39,-8,-3
2014,KS,1,65397,138764,204161,1,r,360807,182791,178016,718346,628657,89689,453908,110420,343488,718346,130694,119925,128640,111280,274215,143091,90650,40474,-16,4,9,-5,-6,-16,11,-11,-16,-22,33,-8,-4
2014,KS,2,87153,128742,225686,1,r,352881,175720,177161,715446,626053,89393,465448,127682,337766,715446,123976,127784,138186,111015,277280,140066,90445,46769,-16,4,9,-5,-6,-16,11,-11,-16,-22,46,-8,-3
2014,KS,3,89584,134493,224077,1,r,342291,167638,174653,749250,610852,138398,493297,222408,270889,749250,134455,152286,140909,92995,285307,108185,89997,87125,-16,4,9,-5,-6,-16,11,-11,-16,-22,40,-8,-3
2014,KS,4,69396,138757,208153,1,r,304754,151244,153510,720979,600576,120403,468868,132574,336294,720979,125761,132209,136994,102243,272478,132112,87201,53165,-16,4,9,-5,-6,-16,11,-11,-16,-22,40,-8,-4
2014,KY,1,63596,173022,236618,1,r,396252,196733,199519,724041,645577,78464,486161,75192,410969,724041,115478,133389,145432,120648,282156,173149,77389,31618,-16,4,9,-5,-6,-16,11,-11,-16,-22,62,-8,-3
2014,KY,2,69898,156936,226834,1,r,370525,181932,188593,742858,664275,78583,489945,92715,397230,742858,122462,145358,145525,107519,277832,149208,86230,42394,-16,4,9,-5,-6,-16,11,-11,-16,-22,54,-8,-3
2014,KY,3,157056,87981,247355,1,d,347235,167356,179879,736532,531206,205326,504994,156411,348583,736532,139317,143355,147478,107350,300489,157073,87636,55780,-16,4,9,-5,-6,-16,11,-11,-16,-22,63,-8,-2
2014,KY,4,71694,150464,222158,1,r,333610,165224,168386,748191,692270,55921,501074,127526,373548,748191,122770,151115,152398,103184,275723,127823,84730,63170,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-3
2014,KY,5,47617,171350,218967,1,r,311358,155658,155700,712274,688429,23845,493599,57402,436197,712274,113539,142920,149480,115986,278624,194576,63723,20325,-16,4,9,-5,-6,-16,11,-11,-16,-22,52,-8,-1
2014,KY,6,98290,147404,245694,0,r,396114,194636,201478,749561,636504,113057,491408,150455,340953,749561,138386,150046,144754,98335,297270,156132,87283,53855,-16,4,9,-5,-6,-16,11,-11,-16,-22,54,-8,-3
2014,LA,1,46047,189250,244004,1,r,339190,164687,174503,796858,630097,166761,536740,156230,380510,796858,146810,150927,158293,113868,294038,135231,88162,70645,-16,4,9,-5,-6,-16,11,-11,-16,-22,51,-8,-4
2014,LA,2,190006,0,221570,1,d,356399,171871,184528,775807,249041,526766,520472,116809,403663,775807,164604,150184,150535,94688,292635,182484,67561,42590,-16,4,9,-5,-6,-16,11,-11,-16,-22,72,-8,-3
2014,LA,3,0,207926,236268,0,r,367783,179534,188249,777665,550804,226861,505548,102983,402565,777665,146754,144882,147465,101238,286954,150634,78031,58289,-16,4,9,-5,-6,-16,11,-11,-16,-22,68,-8,-5
2014,LA,4,0,152683,207919,1,r,337591,166762,170829,756663,463426,293237,494302,92065,402237,756663,133816,141112,140911,111255,276860,163765,70021,43074,-16,4,9,-5,-6,-16,11,-11,-16,-22,70,-8,-4
2014,LA,5,75006,247211,326073,0,r,382005,189979,192026,750819,462421,288398,492166,84511,407655,750819,129739,140963,143344,112164,271296,171185,63291,36820,-16,4,9,-5,-6,-16,11,-11,-16,-22,74,-8,-4
2014,LA,6,95127,234200,332888,0,r,378349,183617,194732,791864,563353,228511,511460,148998,362462,791864,154467,151923,148533,97957,296411,134355,86922,75134,-16,4,9,-5,-6,-16,11,-11,-16,-22,65,-8,-4
2014,MA,1,167612,0,227075,1,d,242890,116320,126570,733426,614854,118572,502469,144193,358276,733426,120959,137133,156079,120509,285689,140321,82411,62957,-16,4,9,-5,-6,-16,11,-11,-16,-22,38,-8,-2
2014,MA,2,169640,0,235813,1,d,284700,140251,144449,736475,624547,111928,490255,180590,309665,736475,124798,141063,155114,104634,271530,107793,81578,82159,-16,4,9,-5,-6,-16,11,-11,-16,-22,33,-8,-3
2014,MA,3,139104,81638,230789,1,d,253326,125007,128319,755778,579456,176322,511618,189467,322151,755778,124077,157054,157240,101327,270944,99642,77415,93887,-16,4,9,-5,-6,-16,11,-11,-16,-22,25,-8,-2
2014,MA,4,184158,0,255297,1,d,229532,110855,118677,748190,653912,94278,507275,247004,260271,748190,109157,156714,161185,108530,273453,78291,74111,121051,-16,4,9,-5,-6,-16,11,-11,-16,-22,27,-8,-2
2014,MA,5,182100,0,256486,0,d,341574,164919,176655,755944,592584,163360,532387,288082,244305,755944,145935,157950,146286,112437,291331,92003,78109,121219,-16,4,9,-5,-6,-16,11,-11,-16,-22,26,-8,-1
2014,MA,6,149638,111989,278919,0,d,283135,137094,146041,757309,648304,109005,534362,229160,305202,757309,114501,151471,171749,123052,286188,89847,79628,116713,-16,4,9,-5,-6,-16,11,-11,-16,-22,31,-8,-3
2014,MA,7,142133,0,176077,1,d,334794,162539,172255,769929,395110,374819,506051,217662,288389,769929,224565,141361,115787,74933,281429,131521,72259,77649,-16,4,9,-5,-6,-16,11,-11,-16,-22,47,-8,-2
